"Month","Time Period","Mode","Bus Type","Question Text","Category","Measure","Score Grain","Score Type","Score","Sample Size"
"2025-09-01","20:00 - 06:29","Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Wait Time","Satisfaction","Wait Time","Total Satisfied (Very Satisfied + Satisfied)","Percent of Respondents","67.15955299457","282"
"2025-09-01","20:00 - 06:29","Subway",,"How satisfied were you with your overall subway experience on this most recent trip? (1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied)","Satisfaction","Overall Last Trip","Total Satisfied (Very Satisfied + Satisfied)","Percent of Respondents","66.46111141807","282"
"2025-09-01","20:00 - 06:29","Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Crowding On Board","Satisfaction","Crowding on Trains","Total Satisfied (Very Satisfied + Satisfied)","Percent of Respondents","70.20200967701","282"
"2025-09-01","15:30 - 19:59","Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Wait Time","Satisfaction","Wait Time","Total Satisfied (Very Satisfied + Satisfied)","Percent of Respondents","73.35259664327","589"
"2025-09-01","15:30 - 19:59","Subway",,"How satisfied were you with your overall subway experience on this most recent trip? (1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied)","Satisfaction","Overall Last Trip","Total Satisfied (Very Satisfied + Satisfied)","Percent of Respondents","75.20726414711","589"
"2025-09-01","15:30 - 19:59","Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Crowding On Board","Satisfaction","Crowding on Trains","Total Satisfied (Very Satisfied + Satisfied)","Percent of Respondents","64.84603268071","589"
"2025-09-01","09:30 - 15:29","Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Wait Time","Satisfaction","Wait Time","Total Satisfied (Very Satisfied + Satisfied)","Percent of Respondents","73.22519372553","743"
"2025-09-01","09:30 - 15:29","Subway",,"How satisfied were you with your overall subway experience on this most recent trip? (1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied)","Satisfaction","Overall Last Trip","Total Satisfied (Very Satisfied + Satisfied)","Percent of Respondents","76.12393161692","743"
"2025-09-01","09:30 - 15:29","Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Crowding On Board","Satisfaction","Crowding on Trains","Total Satisfied (Very Satisfied + Satisfied)","Percent of Respondents","72.36487467784","743"
"2025-09-01","06:30 - 09:29","Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Wait Time","Satisfaction","Wait Time","Total Satisfied (Very Satisfied + Satisfied)","Percent of Respondents","68.23008147563","665"
"2025-09-01","06:30 - 09:29","Subway",,"How satisfied were you with your overall subway experience on this most recent trip? (1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied)","Satisfaction","Overall Last Trip","Total Satisfied (Very Satisfied + Satisfied)","Percent of Respondents","67.74447807963","665"
"2025-09-01","06:30 - 09:29","Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Crowding On Board","Satisfaction","Crowding on Trains","Total Satisfied (Very Satisfied + Satisfied)","Percent of Respondents","63.16555172451","665"
"2025-09-01",,"Subway",,"During the past month, how do you feel about the number of uniformed police officers you’ve seen in the subway?","Security","Police Perception","Too Many","Percent of Respondents","11.12819373741","2,279"
"2025-09-01",,"Subway",,"During the past month, how do you feel about the number of uniformed police officers you’ve seen in the subway?","Security","Police Perception","Too Few","Percent of Respondents","49.64515100506","2,279"
"2025-09-01",,"Subway",,"During the past month, how do you feel about the number of uniformed police officers you’ve seen in the subway?","Security","Police Perception","Right Amount","Percent of Respondents","39.22665525753","2,279"
"2025-09-01",,"Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Wait Time","Satisfaction","Wait Time","Very Satisfied","Percent of Respondents","29.12322085309","2,279"
"2025-09-01",,"Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Wait Time","Satisfaction","Wait Time","Very Dissatisfied","Percent of Respondents","9.03129434468","2,279"
"2025-09-01",,"Subway",,"Which of the following needs to improve to increase your subway satisfaction? Select up to three.","Improvements","Improve to Increase Satisfaction","Better Fare Enforcement","Percent of Respondents","22.3907207856","2,279"
"2025-09-01",,"Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Wait Time","Satisfaction","Wait Time","Satisfied","Percent of Respondents","41.87932592686","2,279"
"2025-09-01",,"Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Wait Time","Satisfaction","Wait Time","Dissatisfied","Percent of Respondents","19.96615887537","2,279"
"2025-09-01",,"Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Travel Time","Satisfaction","Travel Time","Very Satisfied","Percent of Respondents","37.14315031593","2,279"
"2025-09-01",,"Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Travel Time","Satisfaction","Travel Time","Very Dissatisfied","Percent of Respondents","6.74456365653","2,279"
"2025-09-01",,"Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Travel Time","Satisfaction","Travel Time","Satisfied","Percent of Respondents","42.35852073981","2,279"
"2025-09-01",,"Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Travel Time","Satisfaction","Travel Time","Dissatisfied","Percent of Respondents","13.75376528773","2,279"
"2025-09-01",,"Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Cleanliness Of The Train","Satisfaction","Train Cleanliness","Very Satisfied","Percent of Respondents","25.77809109804","2,279"
"2025-09-01",,"Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Cleanliness Of The Train","Satisfaction","Train Cleanliness","Very Dissatisfied","Percent of Respondents","8.68619103926","2,279"
"2025-09-01",,"Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Cleanliness Of The Train","Satisfaction","Train Cleanliness","Satisfied","Percent of Respondents","44.65348599414","2,279"
"2025-09-01",,"Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Cleanliness Of The Train","Satisfaction","Train Cleanliness","Dissatisfied","Percent of Respondents","20.88223186855","2,279"
"2025-09-01",,"Subway",,"Thinking about your experience in [INSERT SUBWAY STATION] station, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied.  - Cleanliness Of The Station","Satisfaction","Station Cleanliness","Very Satisfied","Percent of Respondents","18.92848829189","2,279"
"2025-09-01",,"Subway",,"Thinking about your experience in [INSERT SUBWAY STATION] station, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied.  - Cleanliness Of The Station","Satisfaction","Station Cleanliness","Very Dissatisfied","Percent of Respondents","12.01134109313","2,279"
"2025-09-01",,"Subway",,"Thinking about your experience in [INSERT SUBWAY STATION] station, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied.  - Cleanliness Of The Station","Satisfaction","Station Cleanliness","Satisfied","Percent of Respondents","44.70717632153","2,279"
"2025-09-01",,"Subway",,"Thinking about your experience in [INSERT SUBWAY STATION] station, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied.  - Cleanliness Of The Station","Satisfaction","Station Cleanliness","Dissatisfied","Percent of Respondents","24.35299429344","2,279"
"2025-09-01",,"Subway",,"Thinking about your experience in [INSERT SUBWAY STATION] station, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied.  - Overall Station Satisfaction","Satisfaction","Overall Station","Very Satisfied","Percent of Respondents","20.22215806181","2,279"
"2025-09-01",,"Subway",,"Thinking about your experience in [INSERT SUBWAY STATION] station, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied.  - Overall Station Satisfaction","Satisfaction","Overall Station","Very Dissatisfied","Percent of Respondents","11.91034481204","2,279"
"2025-09-01",,"Subway",,"Thinking about your experience in [INSERT SUBWAY STATION] station, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied.  - Overall Station Satisfaction","Satisfaction","Overall Station","Satisfied","Percent of Respondents","44.75894906302","2,279"
"2025-09-01",,"Subway",,"Thinking about your experience in [INSERT SUBWAY STATION] station, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied.  - Overall Station Satisfaction","Satisfaction","Overall Station","Dissatisfied","Percent of Respondents","23.10854806313","2,279"
